Text,,Price,Mileage,Certified?,Year,Package
"Certified 2013 Toyota Prius Four     Save    $18,999   30,620 mi",Certified 2013 Toyota Prius Four,18999,"30,620",1,2013,Four
"Certified 2012 Toyota Prius Three Model     Save    $15,495   30,633 mi",Certified 2012 Toyota Prius Three Model,15495,"30,633",1,2012,Three
"Used 2014 Toyota Prius      Save    $15,496   30,636 mi",Used 2014 Toyota Prius,15496,"30,636",0,2014,
"Used 2015 Toyota Prius Two     Save    $17,988   30,652 mi",Used 2015 Toyota Prius Two,17988,"30,652",0,2015,Two
"Certified 2014 Toyota Prius Two     Save    $19,744   30,669 mi",Certified 2014 Toyota Prius Two,19744,"30,669",1,2014,Two
"Certified 2013 Toyota Prius Two     Save    $15,970   30,672 mi",Certified 2013 Toyota Prius Two,15970,"30,672",1,2013,Two
"Certified 2013 Toyota Prius PERSONA SERIES SE     Save    $22,885   30,691 mi",Certified 2013 Toyota Prius PERSONA SERIES SE,22885,"30,691",1,2013,PERSONA
"Used 2013 Toyota Prius Three     Save    $16,788   30,697 mi",Used 2013 Toyota Prius Three,16788,"30,697",0,2013,Three
"Used 2014 Toyota Prius Two     Save    $15,975   30,708 mi",Used 2014 Toyota Prius Two,15975,"30,708",0,2014,Two
"Certified 2013 Toyota Prius PERSONA     Save    $18,696   30,730 mi",Certified 2013 Toyota Prius PERSONA,18696,"30,730",1,2013,PERSONA
"Used 2013 Toyota Prius One     Save    $18,500   30,736 mi",Used 2013 Toyota Prius One,18500,"30,736",0,2013,One
"Used 2013 Toyota Prius Three     Save    $17,974   30,747 mi",Used 2013 Toyota Prius Three,17974,"30,747",0,2013,Three
"Used 2015 Toyota Prius Three     Save    $19,988   30,749 mi",Used 2015 Toyota Prius Three,19988,"30,749",0,2015,Three
"Certified 2014 Toyota Prius Three Model     Save    $20,900   30,751 mi",Certified 2014 Toyota Prius Three Model,20900,"30,751",1,2014,Three
"Used 2014 Toyota Prius Two     Save    $15,699   30,764 mi",Used 2014 Toyota Prius Two,15699,"30,764",0,2014,Two
"Certified 2014 Toyota Prius      Save    $15,200   30,773 mi",Certified 2014 Toyota Prius,15200,"30,773",1,2014,
"Used 2014 Toyota Prius Three     Save    $15,800   30,775 mi",Used 2014 Toyota Prius Three,15800,"30,775",0,2014,Three
"Used 2013 Toyota Prius      Save    $19,965   30,783 mi",Used 2013 Toyota Prius,19965,"30,783",0,2013,
"Certified 2013 Toyota Prius Two Model     Save    $16,995   30,796 mi",Certified 2013 Toyota Prius Two Model,16995,"30,796",1,2013,Two
"Used 2013 Toyota Prius One     Save    $15,471   30,798 mi",Used 2013 Toyota Prius One,15471,"30,798",0,2013,One
"Used 2013 Toyota Prius Two     Save    $16,975   30,799 mi",Used 2013 Toyota Prius Two,16975,"30,799",0,2013,Two
"Used 2013 Toyota Prius      Save    $14,999   30,800 mi",Used 2013 Toyota Prius,14999,"30,800",0,2013,
"Certified 2013 Toyota Prius Four Model     Save    $18,990   30,804 mi",Certified 2013 Toyota Prius Four Model,18990,"30,804",1,2013,Four
"Certified 2014 Toyota Prius Two     Save    $17,990   30,814 mi",Certified 2014 Toyota Prius Two,17990,"30,814",1,2014,Two
"Certified 2013 Toyota Prius Persona     Save    $18,995   30,824 mi",Certified 2013 Toyota Prius Persona,18995,"30,824",1,2013,Persona
"Used 2013 Toyota Prius Two     Save    $15,998   30,838 mi",Used 2013 Toyota Prius Two,15998,"30,838",0,2013,Two
"Used 2014 Toyota Prius Three     Save    $16,974   30,852 mi",Used 2014 Toyota Prius Three,16974,"30,852",0,2014,Three
"Used 2013 Toyota Prius Two     Save    $15,260   30,857 mi",Used 2013 Toyota Prius Two,15260,"30,857",0,2013,Two
"Used 2013 Toyota Prius Base     Save    $15,793   30,873 mi",Used 2013 Toyota Prius Base,15793,"30,873",0,2013,Base
"Certified 2013 Toyota Prius Two     Save    $15,990   30,889 mi",Certified 2013 Toyota Prius Two,15990,"30,889",1,2013,Two
"Used 2013 Toyota Prius Two     Save    $15,995   30,904 mi",Used 2013 Toyota Prius Two,15995,"30,904",0,2013,Two
"Used 2013 Toyota Prius Two     Save    $15,995   30,904 mi",Used 2013 Toyota Prius Two,15995,"30,904",0,2013,Two
"Certified 2013 Toyota Prius Five     Save    $19,991   30,909 mi",Certified 2013 Toyota Prius Five,19991,"30,909",1,2013,Five
"Used 2013 Toyota Prius      Save    $17,491   30,918 mi",Used 2013 Toyota Prius,17491,"30,918",0,2013,
"Used 2014 Toyota Prius Four     Save    $17,999   30,938 mi",Used 2014 Toyota Prius Four,17999,"30,938",0,2014,Four
"Used 2013 Toyota Prius Three     Save    $19,888   30,940 mi",Used 2013 Toyota Prius Three,19888,"30,940",0,2013,Three
"Used 2014 Toyota Prius Two     Save    $17,973   30,950 mi",Used 2014 Toyota Prius Two,17973,"30,950",0,2014,Two
"Used 2012 Toyota Prius Base     Save    $15,598   30,952 mi",Used 2012 Toyota Prius Base,15598,"30,952",0,2012,Base
"Certified 2013 Toyota Prius Five     Save    $19,993   30,956 mi",Certified 2013 Toyota Prius Five,19993,"30,956",1,2013,Five
"Certified 2013 Toyota Prius Two Model     Save    $17,394   30,956 mi",Certified 2013 Toyota Prius Two Model,17394,"30,956",1,2013,Two
"Certified 2010 Toyota Prius III     Save    $14,543   30,960 mi",Certified 2010 Toyota Prius III,14543,"30,960",1,2010,III
"Used 2014 Toyota Prius Three     Save    $15,400   30,981 mi",Used 2014 Toyota Prius Three,15400,"30,981",0,2014,Three
"Certified 2013 Toyota Prius Three Model     Save    $18,916   31,001 mi",Certified 2013 Toyota Prius Three Model,18916,"31,001",1,2013,Three
"Used 2013 Toyota Prius      Save    $18,180   31,010 mi",Used 2013 Toyota Prius,18180,"31,010",0,2013,
"Used 2013 Toyota Prius      Save    $18,180   31,010 mi",Used 2013 Toyota Prius,18180,"31,010",0,2013,
"Used 2013 Toyota Prius      Save    $18,180   31,010 mi",Used 2013 Toyota Prius,18180,"31,010",0,2013,
"Used 2013 Toyota Prius      Save    $16,997   31,020 mi",Used 2013 Toyota Prius,16997,"31,020",0,2013,
"Certified 2014 Toyota Prius Two     Save    $18,339   31,021 mi",Certified 2014 Toyota Prius Two,18339,"31,021",1,2014,Two
"Used 2013 Toyota Prius One     Save    $14,121   31,032 mi",Used 2013 Toyota Prius One,14121,"31,032",0,2013,One
"Used 2012 Toyota Prius Three     Save    $15,900   31,044 mi",Used 2012 Toyota Prius Three,15900,"31,044",0,2012,Three
"Certified 2013 Toyota Prius PERSONA SE NAV     Save    $21,995   31,062 mi",Certified 2013 Toyota Prius PERSONA SE NAV,21995,"31,062",1,2013,PERSONA
"Certified 2013 Toyota Prius Two     Save    $17,899   31,065 mi",Certified 2013 Toyota Prius Two,17899,"31,065",1,2013,Two
"Certified 2015 Toyota Prius Two     Save    $17,490   31,074 mi",Certified 2015 Toyota Prius Two,17490,"31,074",1,2015,Two
"Certified 2013 Toyota Prius Two     Save    $15,991   31,076 mi",Certified 2013 Toyota Prius Two,15991,"31,076",1,2013,Two
"Used 2012 Toyota Prius Base     Save    $13,999   31,094 mi",Used 2012 Toyota Prius Base,13999,"31,094",0,2012,Base
"Used 2013 Toyota Prius      Save    $18,205   31,100 mi",Used 2013 Toyota Prius,18205,"31,100",0,2013,
"Used 2011 Toyota Prius IV     Save    $14,995   31,102 mi",Used 2011 Toyota Prius IV,14995,"31,102",0,2011,IV
"Used 2013 Toyota Prius Two     Save    $17,899   31,105 mi",Used 2013 Toyota Prius Two,17899,"31,105",0,2013,Two
"Used 2013 Toyota Prius Three     Save    $16,823   31,106 mi",Used 2013 Toyota Prius Three,16823,"31,106",0,2013,Three
"Used 2013 Toyota Prius Three     Save    $16,823   31,106 mi",Used 2013 Toyota Prius Three,16823,"31,106",0,2013,Three
"Used 2013 Toyota Prius Two     Save    $16,488   31,119 mi",Used 2013 Toyota Prius Two,16488,"31,119",0,2013,Two
"Certified 2013 Toyota Prius Three     Save    $16,923   31,123 mi",Certified 2013 Toyota Prius Three,16923,"31,123",1,2013,Three
"Used 2013 Toyota Prius Two     Save    $15,250   31,124 mi",Used 2013 Toyota Prius Two,15250,"31,124",0,2013,Two
"Used 2015 Toyota Prius Two     Save    $16,791   31,125 mi",Used 2015 Toyota Prius Two,16791,"31,125",0,2015,Two
"Used 2014 Toyota Prius Three     Save    $17,523   31,128 mi",Used 2014 Toyota Prius Three,17523,"31,128",0,2014,Three
"Used 2013 Toyota Prius Two     Save    $15,890   31,129 mi",Used 2013 Toyota Prius Two,15890,"31,129",0,2013,Two
"Certified 2013 Toyota Prius Two     Save    $16,495   31,142 mi",Certified 2013 Toyota Prius Two,16495,"31,142",1,2013,Two
"Used 2012 Toyota Prius Four     Save    $16,374   31,149 mi",Used 2012 Toyota Prius Four,16374,"31,149",0,2012,Four
"Used 2013 Toyota Prius Two     Save    $16,515   31,158 mi",Used 2013 Toyota Prius Two,16515,"31,158",0,2013,Two
"Certified 2013 Toyota Prius Two     Save    $17,900   31,161 mi",Certified 2013 Toyota Prius Two,17900,"31,161",1,2013,Two
"Certified 2014 Toyota Prius Two     Save    $16,993   31,174 mi",Certified 2014 Toyota Prius Two,16993,"31,174",1,2014,Two
"Certified 2013 Toyota Prius Three     Save    $16,495   31,177 mi",Certified 2013 Toyota Prius Three,16495,"31,177",1,2013,Three
"Certified 2013 Toyota Prius Two Model     Save    $19,999   31,183 mi",Certified 2013 Toyota Prius Two Model,19999,"31,183",1,2013,Two
"Certified 2012 Toyota Prius Two Model     Save    $16,484   31,183 mi",Certified 2012 Toyota Prius Two Model,16484,"31,183",1,2012,Two
"Used 2013 Toyota Prius Three     Save    $16,990   31,184 mi",Used 2013 Toyota Prius Three,16990,"31,184",0,2013,Three
"Certified 2013 Toyota Prius Two     Save    $17,489   31,202 mi",Certified 2013 Toyota Prius Two,17489,"31,202",1,2013,Two
"Used 2015 Toyota Prius      Save    $18,495   31,220 mi",Used 2015 Toyota Prius,18495,"31,220",0,2015,
"Used 2012 Toyota Prius      Save    $16,986   31,226 mi",Used 2012 Toyota Prius,16986,"31,226",0,2012,
"Certified 2013 Toyota Prius Two     Save    $19,995   31,231 mi",Certified 2013 Toyota Prius Two,19995,"31,231",1,2013,Two
"Used 2015 Toyota Prius Two     Save    $17,597   31,244 mi",Used 2015 Toyota Prius Two,17597,"31,244",0,2015,Two
"Certified 2012 Toyota Prius Three     Save    $18,999   31,252 mi",Certified 2012 Toyota Prius Three,18999,"31,252",1,2012,Three
"Certified 2014 Toyota Prius Two     Save    $16,995   31,255 mi",Certified 2014 Toyota Prius Two,16995,"31,255",1,2014,Two
"Used 2012 Toyota Prius W/ NAVIGATION&BACK UP CAMERA     Save    $14,989   31,256 mi",Used 2012 Toyota Prius W/ NAVIGATION&BACK UP CAMERA,14989,"31,256",0,2012,W/
"Certified 2015 Toyota Prius Two     Save    $17,991   31,268 mi",Certified 2015 Toyota Prius Two,17991,"31,268",1,2015,Two
"Certified 2012 Toyota Prius      Save    $17,488   31,269 mi",Certified 2012 Toyota Prius,17488,"31,269",1,2012,
"Used 2012 Toyota Prius Two     Save    $14,790   31,275 mi",Used 2012 Toyota Prius Two,14790,"31,275",0,2012,Two
"Used 2014 Toyota Prius Four     Save    $19,998   31,286 mi",Used 2014 Toyota Prius Four,19998,"31,286",0,2014,Four
"Used 2014 Toyota Prius Two     Save    $17,883   31,297 mi",Used 2014 Toyota Prius Two,17883,"31,297",0,2014,Two
"Used 2014 Toyota Prius Three     Save    $14,995   31,300 mi",Used 2014 Toyota Prius Three,14995,"31,300",0,2014,Three
"Used 2013 Toyota Prius Two     Save    $17,635   31,308 mi",Used 2013 Toyota Prius Two,17635,"31,308",0,2013,Two
"Used 2013 Toyota Prius One     Save    $15,987   31,314 mi",Used 2013 Toyota Prius One,15987,"31,314",0,2013,One
"Certified 2013 Toyota Prius Three     Save    $16,500   31,317 mi",Certified 2013 Toyota Prius Three,16500,"31,317",1,2013,Three
"Used 2015 Toyota Prius Two     Save    $17,000   31,318 mi",Used 2015 Toyota Prius Two,17000,"31,318",0,2015,Two
"Certified 2014 Toyota Prius Two Model     Save    $19,788   31,328 mi",Certified 2014 Toyota Prius Two Model,19788,"31,328",1,2014,Two
"Certified 2014 Toyota Prius Two     Save    $16,747   31,348 mi",Certified 2014 Toyota Prius Two,16747,"31,348",1,2014,Two
"Used 2014 Toyota Prius Five     Save    $18,000   31,378 mi",Used 2014 Toyota Prius Five,18000,"31,378",0,2014,Five
"Used 2012 Toyota Prius Five     Save    $16,888   31,378 mi",Used 2012 Toyota Prius Five,16888,"31,378",0,2012,Five
"Used 2015 Toyota Prius Three     Save    $17,600   31,381 mi",Used 2015 Toyota Prius Three,17600,"31,381",0,2015,Three
"Used 2012 Toyota Prius Three     Save    $15,752   31,388 mi",Used 2012 Toyota Prius Three,15752,"31,388",0,2012,Three
"Certified 2013 Toyota Prius Three     Save    $18,140   31,389 mi",Certified 2013 Toyota Prius Three,18140,"31,389",1,2013,Three
"Certified 2012 Toyota Prius      Save    $15,386   31,395 mi",Certified 2012 Toyota Prius,15386,"31,395",1,2012,
"Used 2013 Toyota Prius II     Save    $19,995   31,396 mi",Used 2013 Toyota Prius II,19995,"31,396",0,2013,II
"Used 2013 Toyota Prius      Save    $16,995   31,411 mi",Used 2013 Toyota Prius,16995,"31,411",0,2013,
"Certified 2013 Toyota Prius Three     Save    $17,895   31,419 mi",Certified 2013 Toyota Prius Three,17895,"31,419",1,2013,Three
"Certified 2013 Toyota Prius Two     Save    $17,872   31,419 mi",Certified 2013 Toyota Prius Two,17872,"31,419",1,2013,Two
"Used 2012 Toyota Prius Two     Save    $16,489   31,422 mi",Used 2012 Toyota Prius Two,16489,"31,422",0,2012,Two
"Used 2014 Toyota Prius Three     Save    $18,388   31,424 mi",Used 2014 Toyota Prius Three,18388,"31,424",0,2014,Three
"Certified 2015 Toyota Prius Two Model     Save    $19,990   31,433 mi",Certified 2015 Toyota Prius Two Model,19990,"31,433",1,2015,Two
"Certified 2014 Toyota Prius Three     Save    $17,979   31,433 mi",Certified 2014 Toyota Prius Three,17979,"31,433",1,2014,Three
"Certified 2012 Toyota Prius Three Model     Save    $18,562   31,437 mi",Certified 2012 Toyota Prius Three Model,18562,"31,437",1,2012,Three
"Used 2015 Toyota Prius One     Save    $19,987   31,447 mi",Used 2015 Toyota Prius One,19987,"31,447",0,2015,One
"Used 2015 Toyota Prius Three     Save    $16,888   31,449 mi",Used 2015 Toyota Prius Three,16888,"31,449",0,2015,Three
"Certified 2011 Toyota Prius II     Save    $14,980   31,452 mi",Certified 2011 Toyota Prius II,14980,"31,452",1,2011,II
"Certified 2013 Toyota Prius Two     Save    $15,990   31,461 mi",Certified 2013 Toyota Prius Two,15990,"31,461",1,2013,Two
"Certified 2013 Toyota Prius Three     Save    $17,988   31,463 mi",Certified 2013 Toyota Prius Three,17988,"31,463",1,2013,Three
"Certified 2015 Toyota Prius Two Model     Save    $17,994   31,464 mi",Certified 2015 Toyota Prius Two Model,17994,"31,464",1,2015,Two
"Used 2013 Toyota Prius Two     Save    $14,499   31,471 mi",Used 2013 Toyota Prius Two,14499,"31,471",0,2013,Two
"Certified 2013 Toyota Prius Three     Save    $19,595   31,508 mi",Certified 2013 Toyota Prius Three,19595,"31,508",1,2013,Three
"Used 2015 Toyota Prius Two     Save    $16,499   31,519 mi",Used 2015 Toyota Prius Two,16499,"31,519",0,2015,Two
"Used 2014 Toyota Prius Three     Save    $18,998   31,520 mi",Used 2014 Toyota Prius Three,18998,"31,520",0,2014,Three
"Used 2013 Toyota Prius One     Save    $15,499   31,521 mi",Used 2013 Toyota Prius One,15499,"31,521",0,2013,One
"Used 2013 Toyota Prius      Save    $16,700   31,533 mi",Used 2013 Toyota Prius,16700,"31,533",0,2013,
"Used 2014 Toyota Prius Three     Save    $14,300   31,540 mi",Used 2014 Toyota Prius Three,14300,"31,540",0,2014,Three
"Used 2013 Toyota Prius Two     Save    $15,495   31,545 mi",Used 2013 Toyota Prius Two,15495,"31,545",0,2013,Two
"Certified 2013 Toyota Prius PERSONA SERIES SE     Save    $19,990   31,561 mi",Certified 2013 Toyota Prius PERSONA SERIES SE,19990,"31,561",1,2013,PERSONA
"Used 2014 Toyota Prius Two     Save    $17,960   31,561 mi",Used 2014 Toyota Prius Two,17960,"31,561",0,2014,Two
"Used 2014 Toyota Prius Two     Save    $17,960   31,561 mi",Used 2014 Toyota Prius Two,17960,"31,561",0,2014,Two
"Used 2014 Toyota Prius Two     Save    $17,960   31,561 mi",Used 2014 Toyota Prius Two,17960,"31,561",0,2014,Two
"Used 2013 Toyota Prius      Save    $17,995   31,566 mi",Used 2013 Toyota Prius,17995,"31,566",0,2013,
"Used 2012 Toyota Prius Three     Save    $15,953   31,579 mi",Used 2012 Toyota Prius Three,15953,"31,579",0,2012,Three
"Certified 2013 Toyota Prius Two Model     Save    $17,591   31,582 mi",Certified 2013 Toyota Prius Two Model,17591,"31,582",1,2013,Two
"Certified 2013 Toyota Prius Three     Save    $18,990   31,585 mi",Certified 2013 Toyota Prius Three,18990,"31,585",1,2013,Three
"Used 2013 Toyota Prius Three SE     Save    $16,499   31,591 mi",Used 2013 Toyota Prius Three SE,16499,"31,591",0,2013,Three
"Used 2013 Toyota Prius Two     Save    $17,960   31,602 mi",Used 2013 Toyota Prius Two,17960,"31,602",0,2013,Two
"Used 2014 Toyota Prius      Save    $17,500   31,604 mi",Used 2014 Toyota Prius,17500,"31,604",0,2014,
"Used 2011 Toyota Prius I     Save    $17,000   31,606 mi",Used 2011 Toyota Prius I,17000,"31,606",0,2011,I
"Used 2011 Toyota Prius I     Save    $17,000   31,606 mi",Used 2011 Toyota Prius I,17000,"31,606",0,2011,I
"Certified 2013 Toyota Prius Two     Save    $16,800   31,631 mi",Certified 2013 Toyota Prius Two,16800,"31,631",1,2013,Two
"Certified 2013 Toyota Prius Three Model     Save    $19,991   31,642 mi",Certified 2013 Toyota Prius Three Model,19991,"31,642",1,2013,Three
"Certified 2013 Toyota Prius II     Save    $19,995   31,653 mi",Certified 2013 Toyota Prius II,19995,"31,653",1,2013,II
"Certified 2015 Toyota Prius Two     Save    $17,991   31,676 mi",Certified 2015 Toyota Prius Two,17991,"31,676",1,2015,Two
"Used 2013 Toyota Prius Two     Save    $18,998   31,683 mi",Used 2013 Toyota Prius Two,18998,"31,683",0,2013,Two
"Certified 2015 Toyota Prius Two     Save    $17,991   31,685 mi",Certified 2015 Toyota Prius Two,17991,"31,685",1,2015,Two
"Used 2014 Toyota Prius Two     Save    $15,888   31,687 mi",Used 2014 Toyota Prius Two,15888,"31,687",0,2014,Two
"Certified 2013 Toyota Prius Three     Save    $18,585   31,695 mi",Certified 2013 Toyota Prius Three,18585,"31,695",1,2013,Three
"Certified 2014 Toyota Prius Two     Save    $15,764   31,704 mi",Certified 2014 Toyota Prius Two,15764,"31,704",1,2014,Two
"Used 2015 Toyota Prius Two     Save    $15,800   31,707 mi",Used 2015 Toyota Prius Two,15800,"31,707",0,2015,Two
"Certified 2015 Toyota Prius Two     Save    $17,991   31,710 mi",Certified 2015 Toyota Prius Two,17991,"31,710",1,2015,Two
"Certified 2015 Toyota Prius Two     Save    $17,488   31,720 mi",Certified 2015 Toyota Prius Two,17488,"31,720",1,2015,Two
"Certified 2013 Toyota Prius      Save    $22,580   31,722 mi",Certified 2013 Toyota Prius,22580,"31,722",1,2013,
"Used 2014 Toyota Prius Two     Save    $16,500   31,725 mi",Used 2014 Toyota Prius Two,16500,"31,725",0,2014,Two
"Certified 2013 Toyota Prius Four     Save    $21,995   31,731 mi",Certified 2013 Toyota Prius Four,21995,"31,731",1,2013,Four
"Used 2014 Toyota Prius Four     Save    $15,999   31,733 mi",Used 2014 Toyota Prius Four,15999,"31,733",0,2014,Four
"Used 2013 Toyota Prius Five     Save    $16,995   31,745 mi",Used 2013 Toyota Prius Five,16995,"31,745",0,2013,Five
